"date","age","age_group","dose1","pct_dose1","complete","pct_complete"
2021-09-12,"12-15",2,8874707,52.5,7001739,41.4
2021-09-11,"12-15",2,8857580,52.4,6977186,41.2
2021-09-10,"12-15",2,8823649,52.2,6924823,40.9
2021-09-09,"12-15",2,8780804,51.9,6857164,40.5
2021-09-08,"12-15",2,8751505,51.7,6813004,40.3
2021-09-07,"12-15",2,8721293,51.6,6765154,40
2021-09-06,"12-15",2,8691013,51.4,6705296,39.6
2021-09-05,"12-15",2,8682271,51.3,6694333,39.6
2021-09-04,"12-15",2,8661273,51.2,6667199,39.4
2021-09-03,"12-15",2,8625542,51,6617582,39.1
2021-09-02,"12-15",2,8572332,50.7,6541730,38.7
2021-09-01,"12-15",2,8536500,50.5,6489340,38.4
2021-08-31,"12-15",2,8498767,50.2,6436003,38
2021-08-30,"12-15",2,8460769,50,6380198,37.7
2021-08-29,"12-15",2,8422183,49.8,6321783,37.4
2021-08-28,"12-15",2,8398316,49.7,6289500,37.2
2021-08-27,"12-15",2,8351095,49.4,6229336,36.8
2021-08-26,"12-15",2,8292343,49,6148326,36.3
2021-08-25,"12-15",2,8247262,48.8,6091036,36
2021-08-24,"12-15",2,8202376,48.5,6033377,35.7
2021-08-23,"12-15",2,8157061,48.2,5976229,35.3
2021-08-22,"12-15",2,8112915,48,5921279,35
2021-08-21,"12-15",2,8088197,47.8,5893644,34.8
2021-08-20,"12-15",2,8035831,47.5,5842803,34.5
2021-08-19,"12-15",2,7966411,47.1,5770651,34.1
2021-08-18,"12-15",2,7912656,46.8,5718910,33.8
2021-08-17,"12-15",2,7856430,46.4,5666945,33.5
2021-08-16,"12-15",2,7796270,46.1,5616118,33.2
2021-08-15,"12-15",2,7741724,45.8,5564447,32.9
2021-08-14,"12-15",2,7712837,45.6,5538253,32.7
2021-08-13,"12-15",2,7654999,45.3,5497429,32.5
2021-08-12,"12-15",2,7573455,44.8,5436392,32.1
2021-08-11,"12-15",2,7503367,44.4,5389334,31.9
2021-08-10,"12-15",2,7433128,43.9,5343964,31.6
2021-08-09,"12-15",2,7357090,43.5,5298282,31.3
2021-08-08,"12-15",2,7277719,43,5252197,31.1
2021-08-07,"12-15",2,7243224,42.8,5233212,30.9
2021-08-06,"12-15",2,7183861,42.5,5202566,30.8
2021-08-05,"12-15",2,7095719,41.9,5155203,30.5
2021-08-04,"12-15",2,7016145,41.5,5116076,30.2
2021-08-03,"12-15",2,6937690,41,5077969,30
2021-08-02,"12-15",2,6860525,40.6,5040166,29.8
2021-08-01,"12-15",2,6788610,40.1,5002992,29.6
2021-07-31,"12-15",2,6758315,40,4987494,29.5
2021-07-30,"12-15",2,6708936,39.7,4960862,29.3
2021-07-29,"12-15",2,6630490,39.2,4922437,29.1
2021-07-28,"12-15",2,6559101,38.8,4887784,28.9
2021-07-27,"12-15",2,6489907,38.4,4852977,28.7
2021-07-26,"12-15",2,6422341,38,4819212,28.5
2021-07-25,"12-15",2,6359239,37.6,4789634,28.3
2021-07-24,"12-15",2,6330131,37.4,4782970,28.3
2021-07-23,"12-15",2,6288337,37.2,4759999,28.1
2021-07-22,"12-15",2,6219348,36.8,4722152,27.9
2021-07-21,"12-15",2,6157872,36.4,4685697,27.7
2021-07-20,"12-15",2,6099924,36.1,4647105,27.5
2021-07-19,"12-15",2,6042640,35.7,4610106,27.3
2021-07-18,"12-15",2,5989265,35.4,4571986,27
2021-07-17,"12-15",2,5968366,35.3,4556398,26.9
2021-07-16,"12-15",2,5933121,35.1,4528418,26.8
2021-07-15,"12-15",2,5879254,34.8,4486323,26.5
2021-07-14,"12-15",2,5831873,34.5,4445347,26.3
2021-07-13,"12-15",2,5786381,34.2,4404318,26
2021-07-12,"12-15",2,5742309,33.9,4363624,25.8
2021-07-11,"12-15",2,5700380,33.7,4321660,25.5
2021-07-10,"12-15",2,5682589,33.6,4306342,25.5
2021-07-09,"12-15",2,5650199,33.4,4274049,25.3
2021-07-08,"12-15",2,5606010,33.1,4224965,25
2021-07-07,"12-15",2,5565474,32.9,4178256,24.7
2021-07-06,"12-15",2,5524917,32.7,4127702,24.4
2021-07-05,"12-15",2,5485651,32.4,4073047,24.1
2021-07-04,"12-15",2,5457585,32.3,4041218,23.9
2021-07-03,"12-15",2,5454964,32.2,4038329,23.9
2021-07-02,"12-15",2,5430855,32.1,4009584,23.7
2021-07-01,"12-15",2,5386862,31.8,3955158,23.4
2021-06-30,"12-15",2,5344199,31.6,3899450,23.1
2021-06-29,"12-15",2,5296983,31.3,3838520,22.7
2021-06-28,"12-15",2,5251972,31,3777426,22.3
2021-06-27,"12-15",2,5208816,30.8,3717792,22
2021-06-26,"12-15",2,5189601,30.7,3691066,21.8
2021-06-25,"12-15",2,5154996,30.5,3633804,21.5
2021-06-24,"12-15",2,5103941,30.2,3555976,21
2021-06-23,"12-15",2,5055475,29.9,3484246,20.6
2021-06-22,"12-15",2,5005578,29.6,3403492,20.1
2021-06-21,"12-15",2,4956614,29.3,3321864,19.6
2021-06-20,"12-15",2,4909992,29,3283256,19.4
2021-06-19,"12-15",2,4893535,28.9,3252244,19.2
2021-06-18,"12-15",2,4856931,28.7,3178125,18.8
2021-06-17,"12-15",2,4801304,28.4,3063049,18.1
2021-06-16,"12-15",2,4746548,28.1,2948586,17.4
2021-06-15,"12-15",2,4688368,27.7,2811720,16.6
2021-06-14,"12-15",2,4631674,27.4,2682225,15.9
2021-06-13,"12-15",2,4577823,27.1,2549010,15.1
2021-06-12,"12-15",2,4563516,27,2474697,14.6
2021-06-11,"12-15",2,4511728,26.7,2278783,13.5
2021-06-10,"12-15",2,4440045,26.2,2060915,12.2
2021-06-09,"12-15",2,4371095,25.8,1839685,10.9
2021-06-08,"12-15",2,4301187,25.4,1596450,9.4
2021-06-07,"12-15",2,4230887,25,1361443,8
2021-06-06,"12-15",2,4164995,24.6,1128778,6.7
2021-06-05,"12-15",2,4129019,24.4,979030,5.8
2021-06-04,"12-15",2,4052142,24,687078,4.1
2021-06-03,"12-15",2,3960064,23.4,405590,2.4
2021-06-02,"12-15",2,3877444,22.9,179609,1.1
2021-06-01,"12-15",2,3791310,22.4,142042,0.8
2021-05-31,"12-15",2,3705391,21.9,125462,0.7
2021-05-30,"12-15",2,3694231,21.8,124392,0.7
2021-05-29,"12-15",2,3661535,21.6,123006,0.7
2021-05-28,"12-15",2,3589828,21.2,120239,0.7
2021-05-27,"12-15",2,3472313,20.5,116655,0.7
2021-05-26,"12-15",2,3355600,19.8,113604,0.7
2021-05-25,"12-15",2,3215493,19,110076,0.7
2021-05-24,"12-15",2,3091610,18.3,107252,0.6
2021-05-23,"12-15",2,2970126,17.6,104357,0.6
2021-05-22,"12-15",2,2886145,17.1,102445,0.6
2021-05-21,"12-15",2,2659597,15.7,98010,0.6
2021-05-20,"12-15",2,2422793,14.3,92932,0.5
2021-05-19,"12-15",2,2190882,13,88631,0.5
2021-05-18,"12-15",2,1912206,11.3,83771,0.5
2021-05-17,"12-15",2,1649113,9.7,79726,0.5
2021-05-16,"12-15",2,1393782,8.2,75668,0.4
2021-05-15,"12-15",2,1209236,7.1,72208,0.4
2021-05-14,"12-15",2,846890,5,66287,0.4
2021-05-13,"12-15",2,493859,2.9,60808,0.4
2021-05-12,"12-15",2,180017,1.1,56214,0.3
2021-05-11,"12-15",2,145414,0.9,51488,0.3
2021-05-10,"12-15",2,135289,0.8,47701,0.3
2021-05-09,"12-15",2,132613,0.8,44748,0.3
2021-05-08,"12-15",2,131272,0.8,43107,0.3
2021-05-07,"12-15",2,128014,0.8,39250,0.2
2021-05-06,"12-15",2,124208,0.7,35380,0.2
2021-05-05,"12-15",2,121184,0.7,31991,0.2
2021-05-04,"12-15",2,117520,0.7,29069,0.2
2021-05-03,"12-15",2,114696,0.7,26509,0.2
2021-05-02,"12-15",2,112155,0.7,24817,0.1
2021-05-01,"12-15",2,110253,0.7,23819,0.1
2021-04-30,"12-15",2,105749,0.6,21807,0.1
2021-04-29,"12-15",2,101506,0.6,19733,0.1
2021-04-28,"12-15",2,97728,0.6,18106,0.1
2021-04-27,"12-15",2,93275,0.6,16643,0.1
2021-04-26,"12-15",2,89877,0.5,15446,0.1
2021-04-25,"12-15",2,86702,0.5,14594,0.1
2021-04-24,"12-15",2,83769,0.5,14183,0.1
2021-04-23,"12-15",2,78129,0.5,13245,0.1
2021-04-22,"12-15",2,73266,0.4,12151,0.1
2021-04-21,"12-15",2,68744,0.4,11051,0.1
2021-04-20,"12-15",2,63786,0.4,10076,0.1
2021-04-19,"12-15",2,59668,0.4,9338,0.1
2021-04-18,"12-15",2,56666,0.3,8820,0.1
2021-04-17,"12-15",2,54534,0.3,8504,0.1
2021-04-16,"12-15",2,49964,0.3,7923,0
2021-04-15,"12-15",2,45609,0.3,7293,0
2021-04-14,"12-15",2,41258,0.2,6769,0
2021-04-13,"12-15",2,37813,0.2,6224,0
2021-04-12,"12-15",2,34891,0.2,5830,0
2021-04-11,"12-15",2,33054,0.2,5424,0
2021-04-10,"12-15",2,31905,0.2,5240,0
2021-04-09,"12-15",2,29667,0.2,4891,0
2021-04-08,"12-15",2,27076,0.2,4536,0
2021-04-07,"12-15",2,24964,0.1,4207,0
2021-04-06,"12-15",2,23055,0.1,3909,0
2021-04-05,"12-15",2,21405,0.1,3670,0
2021-04-04,"12-15",2,20152,0.1,3473,0
2021-04-03,"12-15",2,19820,0.1,3415,0
2021-04-02,"12-15",2,18684,0.1,3247,0
2021-04-01,"12-15",2,17308,0.1,3104,0
2021-03-31,"12-15",2,15789,0.1,2916,0
2021-03-30,"12-15",2,14559,0.1,2756,0
2021-03-29,"12-15",2,13644,0.1,2643,0
2021-03-28,"12-15",2,12986,0.1,2552,0
2021-03-27,"12-15",2,12540,0.1,2492,0
2021-03-26,"12-15",2,11857,0.1,2382,0
2021-03-25,"12-15",2,11066,0.1,2271,0
2021-03-24,"12-15",2,10345,0.1,2170,0
2021-03-23,"12-15",2,9623,0.1,2069,0
2021-03-22,"12-15",2,9092,0.1,1997,0
2021-03-21,"12-15",2,8591,0.1,1929,0
2021-03-20,"12-15",2,8351,0,1901,0
2021-03-19,"12-15",2,7864,0,1850,0
2021-03-18,"12-15",2,7398,0,1776,0
2021-03-17,"12-15",2,6932,0,1719,0
2021-03-16,"12-15",2,6500,0,1651,0
2021-03-15,"12-15",2,6195,0,1584,0
2021-03-14,"12-15",2,5924,0,1536,0
2021-03-13,"12-15",2,5747,0,1515,0
2021-03-12,"12-15",2,5446,0,1464,0
2021-03-11,"12-15",2,5133,0,1393,0
2021-03-10,"12-15",2,4921,0,1323,0
2021-03-09,"12-15",2,4712,0,1252,0
2021-03-08,"12-15",2,4543,0,1190,0
2021-03-07,"12-15",2,4425,0,1166,0
2021-03-06,"12-15",2,4334,0,1154,0
2021-03-05,"12-15",2,4195,0,1133,0
2021-03-04,"12-15",2,4057,0,1092,0
2021-03-03,"12-15",2,3929,0,1051,0
2021-03-02,"12-15",2,3779,0,1007,0
2021-03-01,"12-15",2,3686,0,978,0
2021-02-28,"12-15",2,3567,0,944,0
2021-02-27,"12-15",2,3527,0,936,0
2021-02-26,"12-15",2,3414,0,909,0
2021-02-25,"12-15",2,3289,0,886,0
2021-02-24,"12-15",2,3182,0,852,0
2021-02-23,"12-15",2,3071,0,817,0
2021-02-22,"12-15",2,2984,0,789,0
2021-02-21,"12-15",2,2907,0,770,0
2021-02-20,"12-15",2,2878,0,758,0
2021-02-19,"12-15",2,2805,0,745,0
2021-02-18,"12-15",2,2711,0,724,0
2021-02-17,"12-15",2,2638,0,709,0
2021-02-16,"12-15",2,2534,0,681,0
2021-02-15,"12-15",2,2475,0,668,0
2021-02-14,"12-15",2,2441,0,656,0
2021-02-13,"12-15",2,2421,0,654,0
2021-02-12,"12-15",2,2384,0,643,0
2021-02-11,"12-15",2,2318,0,615,0
2021-02-10,"12-15",2,2258,0,602,0
2021-02-09,"12-15",2,2195,0,584,0
2021-02-08,"12-15",2,2137,0,566,0
2021-02-07,"12-15",2,2080,0,552,0
2021-02-06,"12-15",2,2052,0,548,0
2021-02-05,"12-15",2,2003,0,539,0
2021-02-04,"12-15",2,1964,0,523,0
2021-02-03,"12-15",2,1911,0,502,0
2021-02-02,"12-15",2,1852,0,482,0
2021-02-01,"12-15",2,1795,0,462,0
2021-01-31,"12-15",2,1739,0,437,0
2021-01-30,"12-15",2,1714,0,433,0
2021-01-29,"12-15",2,1689,0,427,0
2021-01-28,"12-15",2,1632,0,400,0
2021-01-27,"12-15",2,1590,0,355,0
2021-01-26,"12-15",2,1551,0,311,0
2021-01-25,"12-15",2,1512,0,291,0
2021-01-24,"12-15",2,1474,0,270,0
2021-01-23,"12-15",2,1465,0,270,0
2021-01-22,"12-15",2,1442,0,268,0
2021-01-21,"12-15",2,1403,0,258,0
2021-01-20,"12-15",2,1352,0,252,0
2021-01-19,"12-15",2,1314,0,236,0
2021-01-18,"12-15",2,1286,0,219,0
2021-01-17,"12-15",2,1257,0,204,0
2021-01-16,"12-15",2,1246,0,204,0
2021-01-15,"12-15",2,1222,0,204,0
2021-01-14,"12-15",2,1183,0,199,0
2021-01-13,"12-15",2,1149,0,198,0
2021-01-12,"12-15",2,1111,0,183,0
2021-01-11,"12-15",2,1060,0,177,0
2021-01-10,"12-15",2,1017,0,156,0
2021-01-09,"12-15",2,996,0,156,0
2021-01-08,"12-15",2,977,0,148,0
2021-01-07,"12-15",2,915,0,131,0
2021-01-06,"12-15",2,822,0,123,0
2021-01-05,"12-15",2,747,0,98,0
2021-01-04,"12-15",2,669,0,85,0
2021-01-03,"12-15",2,603,0,77,0
2021-01-02,"12-15",2,583,0,77,0
2021-01-01,"12-15",2,568,0,77,0
2020-12-31,"12-15",2,502,0,76,0
2020-12-30,"12-15",2,478,0,70,0
2020-12-29,"12-15",2,442,0,57,0
2020-12-28,"12-15",2,400,0,42,0
2020-12-27,"12-15",2,365,0,23,0
2020-12-26,"12-15",2,363,0,23,0
2020-12-25,"12-15",2,356,0,23,0
2020-12-24,"12-15",2,354,0,23,0
2020-12-23,"12-15",2,349,0,22,0
2020-12-22,"12-15",2,326,0,17,0
2020-12-21,"12-15",2,289,0,10,0
2020-12-20,"12-15",2,257,0,10,0
2020-12-19,"12-15",2,253,0,10,0
2020-12-18,"12-15",2,248,0,10,0
2020-12-17,"12-15",2,223,0,10,0
2020-12-16,"12-15",2,202,0,10,0
2020-12-15,"12-15",2,175,0,10,0
2020-12-14,"12-15",2,160,0,10,0
2020-12-13,"12-15",2,148,0,10,0
2022-01-12,"16-17",3,5762296,68.7,4881253,58.2
2022-01-11,"16-17",3,5762296,68.7,4881253,58.2
2022-01-10,"16-17",3,5761542,68.7,4880877,58.2
2022-01-09,"16-17",3,5756617,68.6,4878118,58.1
2022-01-08,"16-17",3,5752461,68.6,4876225,58.1
2022-01-07,"16-17",3,5745104,68.5,4872641,58.1
2022-01-06,"16-17",3,5735780,68.4,4867686,58
2022-01-05,"16-17",3,5727060,68.3,4863168,58
2022-01-04,"16-17",3,5718160,68.2,4858698,57.9
2022-01-03,"16-17",3,5708985,68,4853950,57.9
2022-01-02,"16-17",3,5699780,67.9,4849416,57.8
2022-01-01,"16-17",3,5695671,67.9,4846973,57.8
2021-12-31,"16-17",3,5694781,67.9,4846625,57.8
2021-12-30,"16-17",3,5690422,67.8,4844481,57.7
2021-12-29,"16-17",3,5679113,67.7,4839398,57.7
2021-12-28,"16-17",3,5667321,67.6,4833816,57.6
2021-12-27,"16-17",3,5656086,67.4,4828158,57.5
2021-12-26,"16-17",3,5645625,67.3,4822743,57.5
2021-12-25,"16-17",3,5641921,67.2,4820592,57.5
2021-12-24,"16-17",3,5641865,67.2,4820567,57.5
2021-12-23,"16-17",3,5638982,67.2,4819216,57.4
2021-12-22,"16-17",3,5628644,67.1,4814556,57.4
2021-12-21,"16-17",3,5617038,67,4808884,57.3
2021-12-20,"16-17",3,5605720,66.8,4803548,57.3
2021-12-19,"16-17",3,5595173,66.7,4798370,57.2
2021-12-18,"16-17",3,5590981,66.6,4796233,57.2
2021-12-17,"16-17",3,5584593,66.6,4792756,57.1
2021-12-16,"16-17",3,5576209,66.5,4788159,57.1
2021-12-15,"16-17",3,5569489,66.4,4785205,57
2021-12-14,"16-17",3,5563160,66.3,4781008,57
